Brand,Model,Year,Engine_Size,Fuel_Type,Transmission,Mileage,Doors,Owner_Count,Price
Mercedes,GLA,2008,3.6,Diesel,Automatic,289881,3,2,5802
Volkswagen,Tiguan,2007,2.7,Diesel,Automatic,229899,5,1,5802
BMW,X5,2005,2.3,Petrol,Automatic,179932,4,4,5801
Mercedes,GLA,2013,1.9,Petrol,Manual,205005,2,2,5799
Mercedes,E-Class,2008,2.3,Petrol,Semi-Automatic,150136,2,1,5797
Honda,Accord,2013,1.5,Petrol,Automatic,260162,4,1,5796
Volkswagen,Tiguan,2015,3.1,Petrol,Semi-Automatic,295220,2,1,5795
Toyota,RAV4,2006,2.3,Hybrid,Manual,170302,2,4,5793
Volkswagen,Tiguan,2005,1.1,Hybrid,Semi-Automatic,95418,4,5,5791
Chevrolet,Equinox,2003,2.0,Hybrid,Semi-Automatic,110430,3,1,5791
Mercedes,E-Class,2015,2.4,Diesel,Semi-Automatic,260513,4,5,5789
Volkswagen,Passat,2002,4.3,Petrol,Semi-Automatic,160517,4,4,5789
Audi,A3,2003,3.8,Electric,Semi-Automatic,250702,5,1,5785
Chevrolet,Impala,2004,1.3,Diesel,Manual,40779,5,5,5784
Hyundai,Tucson,2010,2.4,Hybrid,Manual,235850,4,4,5783
Audi,A3,2007,1.1,Diesel,Semi-Automatic,75883,3,5,5782
Hyundai,Elantra,2007,2.3,Hybrid,Manual,185938,2,2,5781
Ford,Focus,2019,1.1,Petrol,Semi-Automatic,255997,4,1,5780
Ford,Fiesta,2009,3.6,Diesel,Manual,230976,5,3,5780
Chevrolet,Equinox,2016,2.2,Petrol,Semi-Automatic,265978,5,4,5780
Ford,Fiesta,2016,1.7,Petrol,Manual,241003,2,4,5779
Toyota,RAV4,2001,3.9,Electric,Manual,226177,5,5,5776
Toyota,Camry,2004,2.1,Electric,Manual,181247,5,2,5775
Chevrolet,Equinox,2018,2.1,Diesel,Manual,291296,4,1,5774
Honda,Civic,2007,1.4,Petrol,Manual,91339,2,2,5773
Volkswagen,Tiguan,2012,1.1,Petrol,Automatic,226357,4,2,5772
BMW,5 Series,2003,2.8,Petrol,Automatic,176448,5,5,5771
Kia,Sportage,2008,3.7,Hybrid,Semi-Automatic,271404,2,2,5771
Mercedes,GLA,2001,2.1,Diesel,Manual,36496,3,4,5770
Honda,Accord,2006,3.7,Petrol,Manual,191695,4,1,5766
Kia,Optima,2000,2.9,Diesel,Automatic,136758,3,1,5764
Chevrolet,Malibu,2002,1.2,Hybrid,Automatic,131811,5,2,5763
Audi,A4,2019,1.0,Diesel,Semi-Automatic,251842,5,1,5763
Kia,Optima,2001,3.0,Hybrid,Automatic,206883,3,5,5762
Honda,CR-V,2007,4.0,Petrol,Automatic,296917,4,5,5761
Toyota,Corolla,2008,3.8,Petrol,Semi-Automatic,226997,3,5,5760
BMW,X5,2008,2.5,Electric,Semi-Automatic,261973,4,2,5760
Volkswagen,Tiguan,2004,4.3,Petrol,Manual,191971,3,1,5760
Mercedes,C-Class,2011,4.2,Petrol,Semi-Automatic,292078,3,4,5758
Chevrolet,Impala,2015,1.3,Diesel,Automatic,282191,2,4,5756
Ford,Explorer,2006,2.0,Diesel,Semi-Automatic,107228,4,2,5755
Mercedes,E-Class,2015,2.1,Hybrid,Manual,297328,2,3,5753
Volkswagen,Passat,2007,3.0,Electric,Manual,272439,3,3,5751
Audi,A4,2000,2.0,Petrol,Semi-Automatic,17557,2,5,5748
Hyundai,Elantra,2011,2.0,Electric,Semi-Automatic,282627,5,2,5747
Kia,Optima,2000,4.9,Petrol,Manual,162622,5,2,5747
Kia,Rio,2017,2.1,Diesel,Manual,277622,3,1,5747
Kia,Optima,2002,1.9,Hybrid,Automatic,167617,4,4,5747
BMW,X5,2002,4.3,Petrol,Manual,162723,5,3,5745
Ford,Explorer,2004,3.6,Electric,Semi-Automatic,257731,4,5,5745
Hyundai,Tucson,2002,4.1,Electric,Semi-Automatic,252722,3,5,5745
Toyota,Camry,2014,1.0,Petrol,Manual,177766,3,2,5744
Hyundai,Sonata,2015,2.7,Diesel,Manual,277799,3,2,5744
BMW,3 Series,2003,4.2,Electric,Manual,272876,4,5,5742
Honda,Civic,2010,1.3,Hybrid,Manual,182948,4,4,5741
Toyota,Corolla,2003,2.6,Electric,Manual,192971,2,1,5740
Toyota,Corolla,2010,3.0,Hybrid,Manual,268069,4,2,5738
Toyota,Camry,2011,1.5,Hybrid,Automatic,283190,3,5,5736
Ford,Focus,2004,1.5,Electric,Automatic,228161,5,5,5736
Honda,Civic,2004,2.8,Hybrid,Manual,168251,5,4,5734
Chevrolet,Impala,2002,4.4,Diesel,Automatic,243432,2,2,5731
Mercedes,E-Class,2005,3.2,Electric,Semi-Automatic,253434,4,3,5731
Kia,Optima,2010,3.0,Petrol,Automatic,293509,4,4,5729
Ford,Fiesta,2008,2.4,Petrol,Semi-Automatic,158538,2,3,5729
Toyota,Corolla,2001,2.4,Electric,Manual,153623,5,5,5727
BMW,5 Series,2003,3.7,Petrol,Semi-Automatic,148815,5,1,5723
Ford,Fiesta,2010,1.6,Diesel,Automatic,223850,2,3,5723
Chevrolet,Equinox,2015,2.7,Diesel,Semi-Automatic,278961,2,4,5720
BMW,3 Series,2005,2.7,Hybrid,Manual,179103,3,5,5717
Hyundai,Tucson,2003,4.0,Electric,Semi-Automatic,264192,4,3,5716
Honda,Civic,2004,2.0,Hybrid,Automatic,204272,3,4,5714
Toyota,RAV4,2006,1.2,Electric,Semi-Automatic,169281,5,2,5714
Mercedes,E-Class,2005,2.8,Electric,Semi-Automatic,234312,5,3,5713
Toyota,Corolla,2009,3.4,Diesel,Semi-Automatic,224427,3,4,5711
Kia,Sportage,2002,4.4,Petrol,Semi-Automatic,169424,3,3,5711
Honda,Civic,2013,2.6,Petrol,Semi-Automatic,244401,4,2,5711
Ford,Explorer,2001,1.6,Diesel,Automatic,89796,4,3,5704
Volkswagen,Passat,2004,4.8,Diesel,Semi-Automatic,219831,3,5,5703
Kia,Sportage,2003,3.4,Diesel,Manual,134949,2,2,5701
Volkswagen,Passat,2011,1.2,Diesel,Semi-Automatic,144904,5,5,5701
Toyota,Camry,2003,1.1,Electric,Manual,120067,5,1,5698
Audi,A4,2009,2.8,Diesel,Manual,195158,4,2,5696
Ford,Fiesta,2001,3.2,Hybrid,Manual,145349,2,3,5693
Audi,Q5,2011,1.3,Hybrid,Automatic,275369,5,5,5692
Mercedes,C-Class,2009,2.7,Diesel,Manual,190357,4,5,5692
Kia,Sportage,2005,2.7,Diesel,Automatic,205507,2,3,5689
Mercedes,GLA,2000,4.9,Electric,Manual,265649,4,4,5687
Kia,Optima,2004,4.6,Petrol,Automatic,285734,4,4,5685
Hyundai,Sonata,2010,4.0,Petrol,Manual,270726,3,3,5685
Honda,Civic,2013,1.9,Diesel,Semi-Automatic,210826,3,4,5683
BMW,X5,2000,4.1,Diesel,Manual,125962,4,3,5680
Volkswagen,Golf,2010,2.4,Electric,Semi-Automatic,291045,4,1,5679
Chevrolet,Malibu,2014,2.1,Hybrid,Semi-Automatic,286051,2,2,5678
Kia,Rio,2004,1.6,Diesel,Automatic,136217,4,1,5675
Honda,CR-V,2006,4.3,Diesel,Semi-Automatic,226236,4,3,5675
BMW,5 Series,2006,4.8,Petrol,Manual,251301,5,3,5673
Hyundai,Tucson,2008,2.5,Petrol,Manual,166390,4,1,5672
Mercedes,GLA,2010,2.1,Electric,Manual,276357,3,4,5672
Ford,Explorer,2001,4.3,Diesel,Manual,151405,3,1,5671
Ford,Explorer,2006,4.9,Diesel,Manual,256466,4,5,5670
Ford,Fiesta,2008,5.0,Diesel,Semi-Automatic,291457,4,4,5670
Toyota,Camry,2006,3.6,Petrol,Semi-Automatic,191491,2,1,5670
BMW,5 Series,2014,1.0,Diesel,Automatic,256630,5,1,5667
Audi,A3,2003,2.9,Petrol,Automatic,186608,3,4,5667
Hyundai,Sonata,2003,2.3,Diesel,Manual,81667,5,2,5666
Ford,Explorer,2015,3.0,Diesel,Semi-Automatic,296953,3,5,5660
BMW,X5,2000,3.9,Hybrid,Manual,167108,2,4,5657
Toyota,Camry,2003,3.6,Electric,Semi-Automatic,247114,4,4,5657
Chevrolet,Malibu,2005,4.3,Hybrid,Manual,262161,5,1,5656
Honda,Civic,2009,3.1,Diesel,Automatic,287293,4,3,5654
Toyota,RAV4,2000,2.6,Petrol,Automatic,127278,3,2,5654
Honda,Civic,2018,1.6,Petrol,Manual,272408,5,5,5651
Kia,Optima,2009,4.3,Diesel,Manual,272444,4,3,5651
Hyundai,Sonata,2012,2.2,Hybrid,Manual,262490,5,2,5650
Chevrolet,Malibu,2006,4.8,Petrol,Manual,252463,4,5,5650
Mercedes,GLA,2001,1.6,Petrol,Semi-Automatic,17635,4,3,5647
Audi,Q5,2014,2.4,Petrol,Manual,252688,3,4,5646
Volkswagen,Passat,2013,1.2,Hybrid,Manual,227806,3,5,5643
Ford,Focus,2012,1.1,Electric,Manual,257885,5,5,5642
Hyundai,Elantra,2000,3.2,Electric,Semi-Automatic,182989,3,5,5640
Honda,Accord,2015,1.5,Hybrid,Manual,273037,3,1,5639
BMW,3 Series,2004,2.9,Petrol,Automatic,203128,2,3,5637
Audi,A4,2006,4.4,Diesel,Semi-Automatic,233491,4,1,5630
Toyota,RAV4,2015,2.0,Diesel,Semi-Automatic,248566,5,3,5628
Kia,Sportage,2009,4.4,Diesel,Semi-Automatic,278593,5,5,5628
Toyota,Corolla,2001,2.4,Electric,Manual,158652,2,5,5626
Volkswagen,Tiguan,2013,1.2,Electric,Semi-Automatic,278655,2,5,5626
Chevrolet,Equinox,2017,1.1,Hybrid,Semi-Automatic,283706,3,5,5625
Chevrolet,Malibu,2000,4.8,Petrol,Automatic,238974,5,5,5620
Honda,Accord,2000,1.4,Diesel,Automatic,69339,5,4,5613
Toyota,RAV4,2012,1.1,Petrol,Semi-Automatic,159339,2,4,5613
Mercedes,E-Class,2008,4.1,Petrol,Manual,249477,2,3,5610
Chevrolet,Malibu,2016,1.7,Petrol,Manual,249622,2,1,5607
Audi,Q5,2001,1.7,Diesel,Manual,24929,3,1,5601
Mercedes,GLA,2007,3.4,Diesel,Automatic,275042,5,4,5599
BMW,X5,2010,2.9,Diesel,Automatic,295058,5,1,5598
BMW,5 Series,2012,3.4,Diesel,Manual,275152,2,2,5596
Chevrolet,Impala,2001,5.0,Hybrid,Semi-Automatic,240286,3,5,5594
Honda,Accord,2009,2.5,Petrol,Semi-Automatic,185382,4,1,5592
BMW,X5,2004,2.8,Electric,Semi-Automatic,225396,3,3,5592
Kia,Optima,2011,1.1,Diesel,Automatic,220420,2,4,5591
Chevrolet,Malibu,2006,4.0,Hybrid,Manual,265454,3,3,5590
Kia,Sportage,2005,2.6,Hybrid,Manual,180538,2,2,5589
Hyundai,Tucson,2007,3.4,Diesel,Manual,200597,4,1,5588
Audi,Q5,2019,1.5,Petrol,Manual,285575,4,2,5588
BMW,X5,2012,2.1,Diesel,Semi-Automatic,210734,5,2,5585
Volkswagen,Golf,2010,3.1,Petrol,Semi-Automatic,230782,5,1,5584
Kia,Sportage,2000,4.3,Hybrid,Semi-Automatic,190770,2,3,5584
Toyota,RAV4,2017,1.4,Petrol,Manual,250784,5,3,5584
Honda,CR-V,2007,2.2,Petrol,Semi-Automatic,140815,4,2,5583
Kia,Rio,2003,2.2,Electric,Semi-Automatic,180863,5,3,5582
Volkswagen,Tiguan,2011,1.3,Diesel,Semi-Automatic,155988,5,4,5580
Kia,Sportage,2009,2.5,Diesel,Manual,185978,5,2,5580
Toyota,Camry,2013,1.7,Hybrid,Semi-Automatic,256028,5,2,5579
BMW,X5,2009,1.8,Hybrid,Manual,201019,3,2,5579
Volkswagen,Passat,2005,3.9,Electric,Semi-Automatic,296359,5,1,5572
Honda,CR-V,2009,2.8,Diesel,Manual,201403,3,5,5571
Volkswagen,Tiguan,2008,4.3,Diesel,Semi-Automatic,261478,4,5,5570
Honda,CR-V,2001,2.0,Petrol,Automatic,116633,5,5,5567
Kia,Rio,2002,4.5,Diesel,Manual,181732,3,1,5565
Mercedes,E-Class,2008,2.7,Petrol,Manual,181728,2,5,5565
Hyundai,Elantra,2001,3.2,Petrol,Manual,101712,5,5,5565
Volkswagen,Tiguan,2018,1.2,Diesel,Manual,256752,2,2,5564
Volkswagen,Passat,2003,4.0,Hybrid,Automatic,296836,4,2,5563
Ford,Focus,2005,3.3,Diesel,Semi-Automatic,166957,5,3,5560
Audi,Q5,2006,1.2,Hybrid,Manual,127033,2,1,5559
Audi,Q5,2007,1.5,Diesel,Manual,107002,5,2,5559
Mercedes,GLA,2008,2.0,Petrol,Manual,147140,5,3,5557
Hyundai,Sonata,2000,1.1,Electric,Automatic,157147,4,5,5557
Honda,Civic,2003,3.2,Hybrid,Automatic,257236,5,5,5555
Honda,Civic,2000,2.8,Diesel,Manual,67531,3,1,5549
Chevrolet,Malibu,2017,1.5,Petrol,Manual,257638,3,2,5547
Mercedes,C-Class,2000,4.7,Petrol,Automatic,237644,2,3,5547
Audi,A3,2010,1.6,Hybrid,Automatic,282744,3,2,5545
Mercedes,E-Class,2001,4.9,Petrol,Semi-Automatic,187747,3,5,5545
Ford,Explorer,2000,3.3,Diesel,Manual,92704,2,1,5545
Honda,Civic,2015,1.5,Hybrid,Semi-Automatic,277787,4,2,5544
Chevrolet,Malibu,2012,1.2,Petrol,Manual,167781,3,4,5544
Honda,Accord,2006,1.9,Petrol,Semi-Automatic,112805,2,3,5543
Honda,Accord,2000,3.6,Electric,Manual,207815,4,2,5543
Toyota,Camry,2014,2.8,Petrol,Semi-Automatic,277899,2,5,5542
Audi,Q5,2000,3.8,Petrol,Automatic,192924,5,4,5541
Hyundai,Sonata,2007,3.1,Petrol,Semi-Automatic,187954,5,4,5540
BMW,3 Series,2008,4.4,Petrol,Semi-Automatic,268020,5,1,5539
Kia,Optima,2008,3.2,Diesel,Semi-Automatic,208070,2,5,5538
Mercedes,GLA,2002,1.8,Hybrid,Automatic,173099,2,5,5538
Toyota,Camry,2008,1.3,Petrol,Automatic,188097,2,2,5538
Ford,Focus,2002,1.2,Electric,Manual,118168,5,4,5536
Kia,Sportage,2014,1.1,Petrol,Automatic,268170,5,4,5536
Toyota,RAV4,2000,2.7,Petrol,Manual,63178,3,3,5536
Audi,A4,2010,2.0,Hybrid,Manual,228204,3,4,5535
Kia,Rio,2004,3.6,Petrol,Semi-Automatic,168226,4,4,5535
Audi,Q5,2004,2.9,Diesel,Manual,133338,3,1,5533
Volkswagen,Golf,2011,1.3,Diesel,Manual,158466,3,5,5530
Mercedes,GLA,2008,1.3,Diesel,Automatic,188548,2,4,5529
Hyundai,Elantra,2007,2.9,Hybrid,Semi-Automatic,228537,2,4,5529
Kia,Sportage,2008,3.6,Petrol,Manual,228614,4,2,5527
Hyundai,Elantra,2003,4.7,Diesel,Automatic,283694,5,4,5526
Volkswagen,Tiguan,2000,2.8,Electric,Manual,168674,5,2,5526
Audi,A3,2008,1.2,Diesel,Semi-Automatic,108783,3,3,5524
Audi,A3,2012,1.4,Diesel,Manual,178980,5,3,5520
BMW,3 Series,2000,4.6,Hybrid,Automatic,283980,2,4,5520
Volkswagen,Golf,2007,1.5,Diesel,Manual,108975,4,5,5520
Honda,CR-V,2002,1.2,Electric,Manual,119028,5,5,5519
Honda,Civic,2009,3.4,Diesel,Manual,234001,3,3,5519
Kia,Sportage,2005,3.9,Hybrid,Manual,249050,3,2,5519
Chevrolet,Malibu,2014,1.7,Diesel,Semi-Automatic,224055,2,3,5518
Audi,A3,2006,3.4,Electric,Manual,289298,2,2,5514
BMW,5 Series,2000,4.8,Electric,Semi-Automatic,269373,4,1,5512
Audi,A4,2001,2.0,Electric,Semi-Automatic,144439,2,5,5511
BMW,X5,2009,2.3,Hybrid,Semi-Automatic,229415,4,1,5511
Kia,Optima,2003,3.7,Diesel,Automatic,234455,3,2,5510
Toyota,Corolla,2001,2.8,Petrol,Semi-Automatic,84686,5,2,5506
Kia,Optima,2010,2.4,Diesel,Automatic,274652,4,3,5506
Ford,Fiesta,2018,2.0,Petrol,Manual,299652,3,2,5506
Audi,A3,2003,2.8,Hybrid,Automatic,239707,2,5,5505
Honda,CR-V,2013,1.3,Petrol,Automatic,264773,5,3,5504
Chevrolet,Equinox,2013,2.3,Petrol,Semi-Automatic,239847,5,3,5503
Hyundai,Tucson,2002,3.8,Hybrid,Automatic,274808,3,1,5503
Chevrolet,Impala,2000,3.3,Hybrid,Semi-Automatic,144876,2,2,5502
Honda,Civic,2006,3.9,Diesel,Semi-Automatic,214980,2,3,5500
Hyundai,Sonata,2010,2.6,Hybrid,Semi-Automatic,260006,3,3,5499
Honda,Accord,2017,1.1,Diesel,Semi-Automatic,240120,5,5,5497
Audi,A3,2004,2.7,Diesel,Semi-Automatic,125256,2,1,5494
Mercedes,E-Class,2010,2.3,Electric,Manual,295293,2,4,5494
Hyundai,Elantra,2005,4.4,Hybrid,Manual,275360,2,2,5492
Kia,Sportage,2010,1.3,Hybrid,Semi-Automatic,195406,3,1,5491
Audi,Q5,2000,3.8,Hybrid,Automatic,245488,4,1,5490
Mercedes,E-Class,2003,4.4,Petrol,Semi-Automatic,195519,3,5,5489
Volkswagen,Golf,2001,2.7,Petrol,Automatic,155536,5,3,5489
Honda,Civic,2002,2.8,Electric,Semi-Automatic,200704,4,2,5485
Hyundai,Sonata,2001,1.1,Hybrid,Semi-Automatic,51025,5,4,5479
Honda,Civic,2014,1.2,Petrol,Automatic,276121,4,3,5477
BMW,3 Series,2003,4.9,Diesel,Manual,221213,3,5,5475
Chevrolet,Equinox,2001,2.9,Petrol,Automatic,166415,4,3,5471
Hyundai,Tucson,2003,4.7,Petrol,Semi-Automatic,211589,5,5,5468
Honda,Civic,2014,2.0,Hybrid,Semi-Automatic,291584,4,2,5468
Ford,Focus,2015,2.6,Diesel,Manual,286662,3,1,5466
Volkswagen,Passat,2007,2.1,Petrol,Manual,141895,2,1,5462
Toyota,Camry,2012,2.1,Diesel,Manual,216885,3,1,5462
Mercedes,C-Class,2004,4.0,Diesel,Manual,191859,3,5,5462
Ford,Explorer,2011,1.3,Diesel,Automatic,236894,3,4,5462
Hyundai,Tucson,2011,1.4,Petrol,Semi-Automatic,166927,3,5,5461
Kia,Sportage,2000,3.3,Electric,Semi-Automatic,196915,3,5,5461
Kia,Sportage,2008,3.5,Hybrid,Manual,277020,4,1,5459
BMW,3 Series,2006,4.1,Petrol,Semi-Automatic,227114,5,5,5457
Toyota,RAV4,2003,3.6,Hybrid,Semi-Automatic,207321,5,2,5453
Audi,A4,2000,1.7,Electric,Semi-Automatic,117433,5,3,5451
Hyundai,Sonata,2010,1.7,Hybrid,Semi-Automatic,217611,4,2,5447
Kia,Sportage,2014,1.4,Hybrid,Semi-Automatic,262641,4,1,5447
Chevrolet,Malibu,2009,3.0,Hybrid,Manual,267729,3,3,5445
Honda,Civic,2009,2.3,Petrol,Manual,182780,2,2,5444
BMW,3 Series,2004,1.3,Diesel,Automatic,132833,5,2,5443
Hyundai,Sonata,2002,1.0,Petrol,Semi-Automatic,12895,3,5,5442
Ford,Focus,2000,1.4,Hybrid,Automatic,127902,3,2,5441
Chevrolet,Equinox,2012,3.3,Petrol,Semi-Automatic,277925,4,2,5441
Mercedes,GLA,2002,2.9,Electric,Automatic,282974,2,5,5440
BMW,3 Series,2016,2.2,Diesel,Manual,282955,2,4,5440
Ford,Explorer,2000,1.6,Petrol,Manual,13049,2,5,5439
Honda,Accord,2005,3.1,Electric,Manual,263013,3,4,5439
Kia,Rio,2001,4.6,Hybrid,Semi-Automatic,228167,2,4,5436
Honda,Civic,2006,1.8,Electric,Automatic,288220,3,3,5435
Honda,Accord,2020,1.2,Diesel,Manual,293337,4,2,5433
Kia,Rio,2004,4.1,Diesel,Automatic,273351,2,2,5432
BMW,5 Series,2001,3.8,Hybrid,Manual,188485,2,5,5430
Toyota,RAV4,2013,1.3,Electric,Manual,293472,3,5,5430
Ford,Explorer,2001,5.0,Hybrid,Manual,248527,3,2,5429
BMW,5 Series,2003,2.3,Hybrid,Semi-Automatic,143584,5,2,5428
Audi,A4,2003,1.4,Hybrid,Automatic,173657,4,3,5426
Toyota,Camry,2001,3.3,Diesel,Automatic,188704,3,3,5425
Ford,Focus,2002,3.4,Electric,Semi-Automatic,233745,5,5,5425
Honda,CR-V,2004,4.4,Petrol,Automatic,288793,3,3,5424
Toyota,RAV4,2004,2.8,Petrol,Manual,133781,2,1,5424
Audi,A4,2004,4.5,Petrol,Automatic,293787,2,2,5424
BMW,3 Series,2000,2.6,Diesel,Automatic,138810,5,3,5423
Chevrolet,Malibu,2013,1.5,Diesel,Semi-Automatic,203936,5,4,5421
Ford,Explorer,2005,1.9,Diesel,Semi-Automatic,103956,5,2,5420
Honda,CR-V,2001,4.4,Diesel,Manual,169013,4,2,5419
Volkswagen,Golf,2001,2.3,Diesel,Manual,64027,3,2,5419
Hyundai,Tucson,2011,1.9,Diesel,Semi-Automatic,194051,5,2,5418
Ford,Explorer,2003,4.9,Diesel,Automatic,299066,4,3,5418
Mercedes,GLA,2002,4.0,Diesel,Manual,164115,3,3,5417
Audi,Q5,2015,2.2,Diesel,Semi-Automatic,269108,4,5,5417
Honda,Accord,2004,1.2,Diesel,Automatic,129209,2,5,5415
BMW,3 Series,2002,1.7,Hybrid,Manual,99211,2,3,5415
Toyota,Corolla,2002,2.0,Diesel,Automatic,139358,2,3,5412
Honda,Civic,2009,1.4,Hybrid,Automatic,264425,5,2,5411
Volkswagen,Passat,2007,1.2,Hybrid,Manual,149432,4,3,5411
Kia,Sportage,2013,1.2,Electric,Semi-Automatic,289471,3,2,5410
Hyundai,Sonata,2005,1.5,Petrol,Manual,84535,5,5,5409
Hyundai,Sonata,2003,2.5,Diesel,Automatic,179629,5,5,5407
Chevrolet,Malibu,2006,3.7,Diesel,Semi-Automatic,209680,3,5,5406
Mercedes,E-Class,2004,4.3,Diesel,Automatic,284717,4,4,5405
Toyota,Corolla,2005,1.6,Hybrid,Semi-Automatic,139937,4,3,5401
Volkswagen,Golf,2007,2.5,Petrol,Manual,165000,3,3,5400
Audi,Q5,2001,4.2,Petrol,Manual,160095,5,2,5398
BMW,5 Series,2000,5.0,Petrol,Automatic,260128,2,3,5397
Kia,Sportage,2010,1.6,Hybrid,Automatic,290236,5,4,5395
Kia,Rio,2010,1.3,Petrol,Semi-Automatic,150265,2,3,5394
BMW,5 Series,2004,2.9,Petrol,Automatic,215282,4,3,5394
Kia,Optima,2002,1.4,Hybrid,Automatic,160394,3,2,5392
Chevrolet,Malibu,2001,4.0,Diesel,Manual,150485,5,4,5390
Ford,Explorer,2004,3.8,Electric,Semi-Automatic,285599,3,2,5388
Volkswagen,Passat,2001,2.6,Petrol,Manual,80601,4,5,5387
Audi,Q5,2008,4.3,Diesel,Semi-Automatic,270670,3,2,5386
Toyota,Corolla,2017,2.1,Petrol,Manual,295653,3,4,5386
Honda,Civic,2002,2.1,Electric,Automatic,245787,2,5,5384
Honda,Civic,2009,1.6,Hybrid,Manual,200905,5,3,5381
Kia,Rio,2009,1.1,Hybrid,Manual,175924,4,4,5381
Chevrolet,Impala,2007,3.0,Petrol,Automatic,266090,4,4,5378
BMW,5 Series,2001,2.4,Petrol,Manual,71138,5,1,5377
Chevrolet,Equinox,2000,2.6,Electric,Semi-Automatic,166188,2,4,5376
Mercedes,E-Class,2016,1.7,Diesel,Manual,261151,4,1,5376
BMW,5 Series,2001,2.3,Diesel,Semi-Automatic,66264,2,1,5374
Volkswagen,Passat,2007,3.8,Petrol,Manual,231294,3,5,5374
Ford,Explorer,2001,3.8,Petrol,Manual,141448,4,4,5371
Ford,Explorer,2006,3.3,Hybrid,Semi-Automatic,241454,2,3,5370
Kia,Optima,2005,4.9,Diesel,Manual,256501,3,4,5369
Chevrolet,Malibu,2003,3.8,Electric,Semi-Automatic,271544,3,3,5369
Honda,Accord,2004,3.3,Electric,Semi-Automatic,261564,3,5,5368
Chevrolet,Malibu,2008,1.6,Petrol,Semi-Automatic,136629,3,5,5367
Mercedes,E-Class,2003,2.3,Petrol,Manual,96610,4,1,5367
Audi,A4,2013,1.1,Hybrid,Semi-Automatic,236848,2,1,5363
Honda,CR-V,2000,2.7,Hybrid,Semi-Automatic,121855,3,4,5362
Volkswagen,Passat,2000,3.5,Diesel,Manual,111874,3,1,5362
BMW,X5,2003,3.5,Petrol,Semi-Automatic,156924,5,2,5361
BMW,X5,2004,1.4,Petrol,Semi-Automatic,66995,4,1,5360
Honda,Civic,2007,2.1,Hybrid,Automatic,272168,2,5,5356
Volkswagen,Golf,2006,1.1,Diesel,Semi-Automatic,82166,2,3,5356
Ford,Fiesta,2011,2.2,Diesel,Manual,212191,4,3,5356
Kia,Rio,2010,1.3,Hybrid,Semi-Automatic,202284,5,3,5354
BMW,X5,2007,1.5,Diesel,Automatic,192279,5,2,5354
Honda,Civic,2008,2.3,Hybrid,Automatic,297439,3,2,5351
Toyota,RAV4,2012,1.4,Electric,Manual,287514,2,3,5349
Kia,Rio,2005,3.5,Diesel,Manual,187571,3,3,5348
Kia,Sportage,2001,3.1,Hybrid,Automatic,232603,4,4,5347
Kia,Optima,2016,2.2,Diesel,Semi-Automatic,287720,2,2,5345
Chevrolet,Malibu,2004,4.9,Diesel,Manual,242712,5,4,5345
Chevrolet,Impala,2009,2.6,Diesel,Semi-Automatic,202786,5,1,5344
Volkswagen,Golf,2000,1.4,Diesel,Manual,7764,5,4,5344
Mercedes,E-Class,2009,1.0,Diesel,Semi-Automatic,122795,3,3,5344
Volkswagen,Tiguan,2007,4.3,Petrol,Semi-Automatic,257942,4,1,5341
Chevrolet,Impala,2010,1.8,Hybrid,Manual,227999,5,1,5340
Mercedes,C-Class,2008,3.4,Hybrid,Semi-Automatic,278091,3,2,5338
Hyundai,Tucson,2000,2.1,Hybrid,Manual,93376,5,5,5332
BMW,3 Series,2005,2.4,Diesel,Automatic,208352,3,5,5332
BMW,3 Series,2010,1.6,Hybrid,Manual,218426,4,3,5331
Toyota,Corolla,2006,2.9,Diesel,Manual,173496,2,2,5330
Mercedes,E-Class,2007,3.2,Diesel,Semi-Automatic,203452,2,4,5330
Volkswagen,Golf,2005,4.1,Hybrid,Manual,268530,5,1,5329
Honda,CR-V,2007,3.3,Diesel,Manual,208574,4,3,5328
Hyundai,Tucson,2005,1.3,Electric,Semi-Automatic,178582,4,4,5328
Chevrolet,Impala,2012,2.9,Diesel,Semi-Automatic,263638,4,3,5327
Mercedes,C-Class,2000,4.7,Petrol,Manual,173615,5,4,5327
Chevrolet,Impala,2005,2.0,Electric,Semi-Automatic,213686,3,5,5326
Toyota,RAV4,2015,2.1,Petrol,Semi-Automatic,268739,5,4,5325
Mercedes,C-Class,2004,2.4,Diesel,Manual,118906,2,2,5321
Ford,Focus,2008,3.5,Hybrid,Manual,284000,4,3,5320
Kia,Rio,2002,1.2,Electric,Semi-Automatic,128977,2,4,5320
Chevrolet,Malibu,2005,3.9,Hybrid,Manual,258964,2,3,5320
Volkswagen,Passat,2005,3.5,Hybrid,Semi-Automatic,238981,2,4,5320
Audi,Q5,2014,1.3,Hybrid,Manual,264067,4,2,5318
Honda,CR-V,2002,1.8,Electric,Manual,159351,2,3,5312
BMW,5 Series,2001,4.8,Electric,Semi-Automatic,294363,5,5,5312
Volkswagen,Passat,2011,1.4,Hybrid,Semi-Automatic,224435,5,3,5311
Toyota,Camry,2004,2.0,Hybrid,Semi-Automatic,149547,3,3,5309
Hyundai,Elantra,2001,1.0,Petrol,Semi-Automatic,4557,4,3,5308
Honda,Accord,2008,3.7,Diesel,Semi-Automatic,244578,5,4,5308
Toyota,RAV4,2007,1.3,Electric,Automatic,284561,4,1,5308
